subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-e0f238,A-463db0,2024-12-09,,Pro,35,1715,20580,False,False,False,False,annual,True
S-752e61,A-e3bd71,2024-03-24,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-1a3d9c,A-684255,2024-07-07,,Pro,11,539,6468,False,False,False,False,annual,False
S-525d6b,A-94f8c9,2024-04-17,2024-05-29,Enterprise,13,0,0,True,False,False,True,monthly,True
S-a45a12,A-dcc3f1,2023-12-27,,Basic,21,399,4788,False,False,False,False,monthly,True
S-975ee4,A-a09355,2024-11-18,2024-11-24,Pro,14,686,8232,False,False,False,True,annual,False
S-50c6f5,A-a6d261,2024-04-26,2024-11-26,Enterprise,103,20497,245964,False,False,False,True,monthly,True
S-150c8e,A-58b9ff,2024-11-03,,Pro,33,1617,19404,False,False,False,False,monthly,True
S-da2f0b,A-8145a0,2024-08-10,,Enterprise,12,2388,28656,False,True,False,False,annual,True
S-2bc860,A-98a59a,2023-11-10,,Pro,56,2744,32928,False,True,False,False,monthly,False
S-da9d5f,A-a33200,2024-10-21,,Basic,29,551,6612,False,False,False,False,annual,True
S-c7f2e5,A-34ea2f,2024-11-09,2024-11-19,Enterprise,21,4179,50148,False,False,False,True,annual,True
S-eef92e,A-fdfc91,2024-08-11,,Pro,66,3234,38808,False,False,False,False,annual,True
S-3947da,A-37f969,2024-09-12,,Enterprise,30,5970,71640,False,True,False,False,annual,True
S-51590f,A-249769,2024-11-17,,Basic,9,171,2052,False,False,False,False,annual,True
S-383ac2,A-09316c,2024-10-22,,Basic,70,0,0,True,False,False,False,monthly,False
S-44e3ac,A-81edc3,2024-01-14,,Enterprise,5,995,11940,False,False,False,False,monthly,True
S-ebe172,A-c4ea60,2023-05-29,,Basic,18,342,4104,False,False,False,False,monthly,True
S-a4139f,A-c45b23,2024-02-01,,Pro,5,245,2940,False,False,False,False,monthly,True
S-32d874,A-02cd81,2024-05-04,,Pro,44,2156,25872,False,False,False,False,annual,False
S-4e63e7,A-a33200,2024-10-25,2024-11-24,Enterprise,29,5771,69252,False,False,False,True,annual,True
S-810c27,A-8ed5dd,2024-08-21,,Basic,5,95,1140,False,False,False,False,annual,True
S-74d86d,A-5ed98d,2024-12-20,,Basic,54,1026,12312,False,True,False,False,annual,True
S-ad32a8,A-6843f2,2024-12-11,,Pro,21,1029,12348,False,False,False,False,monthly,True
S-2f729b,A-3be56b,2024-02-01,2024-03-05,Pro,35,1715,20580,False,False,False,True,monthly,True
S-3eb56d,A-463db0,2024-12-31,,Pro,15,735,8820,False,False,False,False,annual,True
S-21bd9b,A-65a46c,2024-12-24,,Pro,35,1715,20580,False,False,False,False,annual,True
S-2e0575,A-4814a3,2024-11-06,2024-12-31,Enterprise,87,17313,207756,False,False,False,True,annual,True
S-1630dd,A-fda07f,2024-09-14,,Pro,34,1666,19992,False,False,False,False,annual,True
S-9842bb,A-4814a3,2024-10-27,,Enterprise,87,17313,207756,False,False,False,False,monthly,False
S-12ed58,A-1f0ac7,2024-11-14,,Basic,32,608,7296,False,False,False,False,annual,True
S-be3ff6,A-de58ca,2023-07-17,,Pro,105,0,0,True,False,False,False,annual,False
S-a36281,A-c45b23,2023-12-29,,Basic,8,152,1824,False,False,False,False,monthly,True
S-7d651b,A-4ef964,2024-11-15,,Pro,28,1372,16464,False,False,False,False,monthly,True
S-668cdc,A-40de06,2023-11-08,,Pro,28,1372,16464,False,False,False,False,monthly,True
S-3ef584,A-72799b,2023-11-17,,Enterprise,20,3980,47760,False,False,False,False,annual,True
S-9211e5,A-d4ac0e,2024-10-12,,Enterprise,28,5572,66864,False,False,False,False,annual,True
S-3ae2dd,A-f45426,2024-08-05,,Basic,57,0,0,True,False,False,False,annual,True
S-942caf,A-812c5b,2024-11-07,,Basic,71,1349,16188,False,False,False,False,monthly,True
S-d71bdd,A-c45b23,2024-05-26,,Enterprise,9,1791,21492,False,False,False,False,annual,False
S-f32731,A-20736a,2024-10-02,,Enterprise,50,0,0,True,False,False,False,monthly,True
S-911b0a,A-8ed5dd,2023-08-08,,Pro,5,245,2940,False,False,False,False,annual,True
S-d09309,A-d49cc5,2024-10-09,,Pro,75,3675,44100,False,False,False,False,monthly,True
S-4260ed,A-4f18f0,2024-07-15,,Basic,24,456,5472,False,False,False,False,annual,True
S-c7e38a,A-2edab2,2024-10-03,,Basic,17,323,3876,False,False,False,False,annual,True
S-d22c1d,A-337bc1,2024-09-18,,Pro,86,4214,50568,False,False,True,False,monthly,False
S-aadf83,A-700ade,2024-11-20,2024-12-04,Enterprise,9,1791,21492,False,False,False,True,annual,True
S-096835,A-117171,2024-10-20,,Enterprise,45,0,0,True,False,False,False,monthly,True
S-8ba96c,A-f6b2fb,2024-06-20,,Enterprise,23,4577,54924,False,False,False,False,annual,True
S-3112d0,A-68f37c,2024-04-11,,Basic,94,1786,21432,False,False,False,False,monthly,True
S-7ea5d9,A-684255,2024-08-05,,Pro,10,490,5880,False,True,False,False,monthly,True
S-c796c1,A-aa9511,2023-10-11,,Pro,23,1127,13524,False,False,False,False,monthly,True
S-0ea795,A-d3c88e,2024-10-27,,Pro,16,784,9408,False,False,False,False,annual,True
S-32545c,A-7dacce,2024-11-13,,Enterprise,15,2985,35820,False,False,False,False,annual,False
S-2aaca3,A-751c58,2024-12-18,,Enterprise,26,5174,62088,False,False,False,False,monthly,True
S-6fde5e,A-7c4956,2024-12-20,,Basic,27,513,6156,False,False,False,False,annual,True
S-7ccc38,A-2d1036,2024-07-13,,Basic,69,1311,15732,False,False,False,False,annual,False
S-ff9bde,A-8bde0c,2024-12-20,2024-12-22,Pro,12,588,7056,False,False,False,True,monthly,True
S-a01d87,A-e5d6ab,2024-06-27,,Basic,9,171,2052,False,False,False,False,annual,True
S-9ac7cb,A-712f1c,2024-04-19,,Pro,18,882,10584,False,False,False,False,monthly,True
S-b47d75,A-b2225d,2024-05-13,,Enterprise,47,9353,112236,False,False,False,False,annual,True
S-d71a1f,A-40a557,2024-11-03,,Pro,16,784,9408,False,True,False,False,annual,True
S-08e560,A-de58ca,2023-09-25,2024-01-07,Pro,15,735,8820,False,False,False,True,monthly,True
S-46ff9c,A-139c3b,2024-11-27,2024-12-16,Pro,28,1372,16464,False,False,False,True,monthly,True
S-d91f4c,A-1b7577,2024-11-15,2024-11-15,Basic,10,190,2280,False,False,True,True,monthly,True
S-40adae,A-8145a0,2024-01-26,,Basic,10,190,2280,False,False,False,False,monthly,True
S-db4e11,A-49b828,2024-08-09,,Pro,14,686,8232,False,False,False,False,monthly,True
S-e4a862,A-3ce5b8,2024-10-03,,Enterprise,8,0,0,True,False,False,False,annual,True
S-e7cb68,A-474ad4,2024-01-29,,Pro,9,441,5292,False,False,False,False,annual,True
S-e093a9,A-80eeb6,2023-08-02,,Pro,22,1078,12936,False,True,False,False,monthly,True
S-56834c,A-158f4e,2023-08-30,,Pro,61,0,0,True,False,False,False,monthly,True
S-11d922,A-533452,2024-11-28,,Enterprise,15,2985,35820,False,False,True,False,monthly,True
S-58b22d,A-6f50ae,2024-12-31,,Enterprise,19,3781,45372,False,False,False,False,monthly,True
S-42daaa,A-08e34e,2024-08-07,,Basic,77,1463,17556,False,False,False,False,annual,False
S-fa0d9e,A-726cfa,2024-12-16,,Enterprise,38,7562,90744,False,False,False,False,monthly,False
S-55c61c,A-8b0451,2024-12-21,,Enterprise,41,8159,97908,False,False,False,False,annual,True
S-9917a2,A-ac14bb,2024-02-29,,Pro,26,0,0,True,False,False,False,annual,True
S-154918,A-c1dfe1,2024-09-22,,Basic,26,494,5928,False,False,False,False,monthly,False
S-20152a,A-fabe19,2024-12-20,,Enterprise,33,0,0,True,False,False,False,annual,False
S-f0e08e,A-69b156,2024-09-16,,Enterprise,13,2587,31044,False,False,False,False,monthly,True
S-0896f4,A-781cc0,2024-12-08,,Basic,12,228,2736,False,False,False,False,annual,True
S-328ac2,A-417d2f,2024-10-14,,Pro,4,196,2352,False,False,False,False,annual,False
S-4df118,A-86fc1d,2024-10-28,2024-11-02,Basic,26,494,5928,False,True,False,True,monthly,True
S-01bbff,A-de24d5,2024-11-17,,Basic,5,95,1140,False,False,False,False,annual,True
S-31d765,A-7dacce,2024-12-04,,Pro,12,0,0,True,True,False,False,annual,True
S-c64b73,A-de58ca,2023-04-20,,Pro,15,735,8820,False,False,False,False,annual,True
S-720940,A-2bc93d,2023-07-29,,Basic,20,380,4560,False,True,False,False,monthly,True
S-e753fa,A-a6d261,2024-02-06,,Pro,28,1372,16464,False,True,False,False,annual,True
S-755502,A-5a3eb9,2024-05-28,,Enterprise,18,3582,42984,False,False,False,False,annual,True
S-5480a7,A-94d3da,2023-06-05,,Enterprise,41,8159,97908,False,True,False,False,annual,True
S-db7a77,A-7df7a7,2023-12-13,,Enterprise,15,2985,35820,False,False,False,False,annual,True
S-6403db,A-37f969,2023-11-02,,Basic,51,969,11628,False,False,False,False,monthly,True
S-22f096,A-c58f49,2024-10-15,,Enterprise,70,13930,167160,False,False,False,False,monthly,True
S-20f1bd,A-bb2f49,2024-02-16,,Pro,16,784,9408,False,False,False,False,monthly,True
S-bbff6f,A-df10db,2024-05-19,,Pro,26,1274,15288,False,False,False,False,monthly,True
S-3a694d,A-781cc0,2024-11-10,,Pro,20,980,11760,False,False,False,False,monthly,False
S-e1820e,A-0651a4,2024-11-24,,Enterprise,19,3781,45372,False,False,False,False,annual,True
S-67595c,A-508199,2024-02-08,,Basic,27,513,6156,False,False,False,False,annual,False
S-17fb4d,A-71615e,2024-07-04,,Enterprise,15,2985,35820,False,False,False,False,monthly,True
S-f8a794,A-dec005,2023-12-22,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-dc1c10,A-139c3b,2024-11-28,,Basic,29,551,6612,False,False,False,False,annual,True
S-59d050,A-751c58,2024-10-11,,Pro,45,2205,26460,False,True,False,False,monthly,True
S-a3b329,A-3a7284,2024-12-23,,Basic,37,703,8436,False,False,True,False,monthly,False
S-2881e0,A-42e5e1,2024-07-21,,Pro,1,49,588,False,False,True,False,annual,True
S-5d532c,A-cd458b,2024-12-26,,Enterprise,10,1990,23880,False,False,True,False,monthly,True
S-f9c661,A-1e50e0,2024-09-05,,Enterprise,19,3781,45372,False,False,False,False,annual,True
S-817e4b,A-42b791,2024-10-08,,Enterprise,75,14925,179100,False,False,False,False,annual,False
S-59be40,A-94f8c9,2024-10-21,,Basic,13,247,2964,False,False,False,False,annual,True
S-d82234,A-d77f4c,2024-12-17,2024-12-18,Pro,4,196,2352,False,True,False,True,annual,True
S-68f388,A-671f31,2024-11-27,,Basic,59,1121,13452,False,False,False,False,monthly,True
S-eae806,A-c37601,2024-12-30,,Enterprise,54,10746,128952,False,False,False,False,monthly,False
S-1f0d7f,A-32728c,2024-05-05,,Basic,20,380,4560,False,False,False,False,annual,True
S-544f34,A-fdfc91,2024-05-09,,Pro,29,1421,17052,False,False,False,False,monthly,True
S-e71203,A-117171,2024-10-02,,Enterprise,45,8955,107460,False,False,True,False,monthly,True
S-a53eac,A-9077b0,2024-11-18,,Basic,2,0,0,True,False,False,False,monthly,True
S-efdeae,A-3793ee,2024-10-23,,Enterprise,49,9751,117012,False,False,False,False,monthly,False
S-29ccb8,A-eb1312,2024-12-28,,Basic,25,475,5700,False,False,False,False,annual,True
S-467016,A-e83938,2024-11-28,,Enterprise,7,1393,16716,False,False,False,False,monthly,True
S-12a13c,A-40a557,2024-12-14,,Enterprise,16,3184,38208,False,False,False,False,monthly,True
S-82ffca,A-508199,2024-01-30,,Enterprise,19,3781,45372,False,False,False,False,annual,False
S-85b5ce,A-e7a1e2,2024-12-26,,Basic,10,190,2280,False,False,False,False,annual,True
S-c1c645,A-443b7c,2024-10-06,,Basic,4,76,912,False,True,False,False,annual,True
S-02984e,A-2e3bad,2024-06-21,,Enterprise,61,12139,145668,False,False,False,False,annual,True
S-15e705,A-adc1f3,2024-12-18,,Pro,9,441,5292,False,False,False,False,annual,True
S-0a19d1,A-5b4ebb,2024-10-21,,Enterprise,21,4179,50148,False,False,False,False,annual,False
S-d50d25,A-6f50ae,2024-07-13,,Pro,19,931,11172,False,False,False,False,annual,True
S-cb2ad3,A-52dd88,2024-11-13,,Basic,28,532,6384,False,True,False,False,annual,True
S-15afd8,A-5c046d,2024-12-18,,Enterprise,93,18507,222084,False,False,False,False,annual,True
S-e79dbc,A-2e4581,2024-10-30,,Pro,66,0,0,True,False,False,False,monthly,True
S-33200e,A-f5641b,2024-08-06,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-d5eae3,A-e7a1e2,2024-08-09,,Enterprise,12,2388,28656,False,False,False,False,monthly,False
S-f20079,A-8ae3fc,2024-12-16,,Basic,20,380,4560,False,False,False,False,monthly,True
S-93622a,A-d4ac0e,2024-05-10,,Basic,156,0,0,True,False,False,False,monthly,True
S-c62bb7,A-0a62f5,2024-09-16,,Enterprise,16,3184,38208,False,False,False,False,monthly,True
S-6696a0,A-82861f,2024-08-04,,Basic,41,779,9348,False,False,False,False,monthly,True
S-510999,A-7da956,2024-06-30,,Enterprise,13,0,0,True,True,False,False,monthly,True
S-255846,A-9a532a,2024-08-28,,Enterprise,33,6567,78804,False,False,False,False,monthly,True
S-fd8bb6,A-337bc1,2023-08-02,,Pro,30,1470,17640,False,False,False,False,monthly,True
S-d7461b,A-fa3095,2023-12-17,,Pro,70,3430,41160,False,False,False,False,monthly,True
S-2361ec,A-c45b23,2024-12-12,2024-12-15,Enterprise,26,5174,62088,False,False,False,True,annual,True
S-9c47f6,A-5b1bcd,2024-04-13,,Pro,73,0,0,True,False,False,False,annual,True
S-c20518,A-b2af2e,2024-10-14,,Enterprise,5,995,11940,False,False,False,False,monthly,True
S-cdf835,A-f19409,2024-04-17,,Pro,23,1127,13524,False,False,False,False,monthly,False
S-cde2c6,A-dec005,2024-09-17,,Enterprise,21,4179,50148,False,False,False,False,monthly,True
S-af6974,A-86cdb4,2024-11-23,,Pro,18,882,10584,False,False,False,False,annual,True
S-38c5fd,A-32fb14,2023-11-20,2024-06-28,Basic,26,494,5928,False,False,False,True,annual,True
S-7bf6d8,A-fe79a5,2024-03-23,,Basic,9,0,0,True,False,False,False,annual,True
S-ada98e,A-2789e3,2024-10-21,,Basic,11,209,2508,False,True,False,False,annual,True
S-3a3be9,A-1b707d,2024-05-03,2024-07-14,Basic,8,152,1824,False,False,False,True,annual,True
S-d4e525,A-7988d1,2024-07-25,,Basic,33,627,7524,False,False,False,False,annual,True
S-8a6579,A-80eeb6,2024-11-01,,Basic,22,418,5016,False,True,False,False,annual,True
S-db7a97,A-e60f9d,2024-11-11,,Enterprise,48,9552,114624,False,False,True,False,monthly,True
S-699110,A-fda07f,2024-10-01,,Enterprise,27,5373,64476,False,True,False,False,annual,False
S-f5f52a,A-7641d3,2024-06-18,,Pro,8,392,4704,False,False,False,False,annual,True
S-748318,A-726cfa,2024-11-03,,Basic,14,266,3192,False,False,False,False,annual,True
S-bb7eef,A-798a3f,2023-12-26,2024-04-24,Basic,31,589,7068,False,True,False,True,annual,True
S-af6536,A-13466a,2024-02-11,2024-10-28,Enterprise,40,7960,95520,False,False,False,True,monthly,True
S-5f75b5,A-1b707d,2024-04-13,,Enterprise,19,3781,45372,False,False,False,False,annual,True
S-6f47c5,A-0b0d6d,2024-12-31,2024-12-31,Enterprise,13,2587,31044,False,False,False,True,annual,True
S-552434,A-7f4db3,2024-08-14,,Pro,79,3871,46452,False,False,False,False,annual,True
S-86615c,A-592832,2024-10-03,,Enterprise,26,5174,62088,False,True,False,False,monthly,True
S-778307,A-f17767,2023-11-15,,Pro,23,1127,13524,False,False,False,False,monthly,True
S-1e1853,A-089363,2024-11-25,2024-12-31,Enterprise,26,5174,62088,False,False,False,True,monthly,True
S-e371b7,A-310452,2024-12-28,,Enterprise,50,9950,119400,False,False,False,False,monthly,True
S-36885c,A-02cd81,2024-04-07,,Pro,44,0,0,True,False,False,False,annual,True
S-304f59,A-625d0b,2024-10-15,,Basic,25,0,0,True,False,False,False,annual,True
S-3e5d57,A-503d5a,2024-01-24,,Basic,25,0,0,True,False,False,False,annual,True
S-013f5c,A-40de06,2024-07-16,,Pro,35,0,0,True,False,False,False,annual,True
S-acb7af,A-8adedc,2024-05-23,,Enterprise,4,0,0,True,False,False,False,annual,True
S-9fae95,A-96bbc6,2024-12-08,,Enterprise,56,11144,133728,False,True,False,False,annual,True
S-70cf3c,A-3b5cd1,2024-03-24,,Pro,13,637,7644,False,False,False,False,monthly,True
S-d26bbf,A-054577,2024-06-29,,Pro,35,1715,20580,False,False,False,False,monthly,True
S-f7ef84,A-b11cd0,2023-12-30,,Pro,26,1274,15288,False,False,False,False,annual,True
S-7480e6,A-524364,2024-12-31,,Enterprise,43,8557,102684,False,False,False,False,annual,True
S-b95b76,A-dbc825,2024-05-02,,Pro,19,931,11172,False,False,False,False,monthly,True
S-639754,A-034368,2023-12-14,,Basic,19,0,0,True,False,False,False,monthly,True
S-06e3cd,A-42e5e1,2024-10-22,,Basic,22,0,0,True,False,False,False,monthly,True
S-0e43ee,A-09540c,2024-05-28,,Enterprise,67,13333,159996,False,False,False,False,monthly,True
S-a408fe,A-02fac6,2024-10-18,,Pro,22,1078,12936,False,True,False,False,monthly,True
S-916cca,A-e51ec7,2024-10-04,2024-10-31,Basic,3,0,0,True,True,False,True,annual,True
S-332e0d,A-3b5cd1,2023-09-30,,Pro,13,0,0,True,False,True,False,monthly,True
S-5798f3,A-d77f4c,2024-07-21,,Pro,7,343,4116,False,False,False,False,monthly,False
S-ea389c,A-df10db,2024-09-08,,Basic,14,266,3192,False,False,False,False,monthly,True
S-8932ce,A-fa3095,2024-12-18,,Basic,70,1330,15960,False,False,False,False,monthly,True
S-14d515,A-eb7c38,2024-07-02,,Enterprise,33,6567,78804,False,False,False,False,monthly,False
S-99efdc,A-4e44e8,2024-12-19,,Enterprise,17,3383,40596,False,False,False,False,annual,True
S-183502,A-4e960a,2024-04-11,,Enterprise,71,14129,169548,False,False,False,False,monthly,True
S-7ff88c,A-b7ef83,2024-12-30,,Pro,12,588,7056,False,False,False,False,monthly,False
S-583674,A-7c5768,2024-09-28,,Pro,6,0,0,True,False,False,False,monthly,True
S-6e0386,A-2d4502,2024-09-04,,Enterprise,22,4378,52536,False,False,False,False,monthly,True
S-79535e,A-4a4c2d,2024-12-11,,Pro,54,2646,31752,False,False,False,False,monthly,True
S-180ae3,A-cab532,2024-03-25,,Pro,11,539,6468,False,False,False,False,annual,True
S-31be9c,A-5f2961,2024-12-02,,Basic,55,1045,12540,False,False,False,False,monthly,False
S-183460,A-310452,2024-12-29,,Basic,9,171,2052,False,False,False,False,annual,True
S-2b608a,A-adc1f3,2024-09-18,,Basic,16,0,0,True,False,False,False,monthly,True
S-499ea3,A-c16cf7,2024-10-21,2024-11-12,Enterprise,24,4776,57312,False,False,False,True,monthly,True
S-a916c8,A-3cc791,2024-04-26,,Basic,12,0,0,True,False,False,False,monthly,False
S-4e563b,A-10b8f2,2024-04-26,,Basic,103,1957,23484,False,False,False,False,annual,True
S-f4e0a6,A-e61e98,2024-08-31,,Basic,19,361,4332,False,False,False,False,monthly,True
S-7717d6,A-378b99,2024-12-02,,Enterprise,32,0,0,True,True,False,False,monthly,True
S-ff4e21,A-7a0d69,2024-11-22,,Pro,6,294,3528,False,True,False,False,annual,True
S-40b133,A-432483,2023-04-11,,Basic,4,0,0,True,False,False,False,annual,False
S-92f228,A-779e4e,2023-01-09,,Basic,9,171,2052,False,False,False,False,annual,True
S-2aec7e,A-ce66f8,2024-05-21,,Basic,29,551,6612,False,False,False,False,annual,True
S-78f326,A-4c38bc,2024-04-21,,Basic,36,0,0,True,False,False,False,monthly,True
S-0e12d4,A-a45270,2024-08-02,,Pro,13,637,7644,False,False,False,False,monthly,True
S-9093cf,A-8ed5dd,2024-02-18,,Enterprise,30,5970,71640,False,False,False,False,monthly,True
S-db94ad,A-313be3,2024-11-14,,Enterprise,47,0,0,True,False,False,False,annual,True
S-59edf9,A-427b69,2024-12-16,,Basic,17,323,3876,False,False,False,False,monthly,False
S-e854de,A-18793f,2024-12-25,,Pro,148,7252,87024,False,False,False,False,monthly,True
S-28eeec,A-89ee83,2024-11-29,,Pro,2,98,1176,False,True,False,False,annual,True
S-b93c11,A-9f9299,2024-07-08,,Basic,28,532,6384,False,False,False,False,monthly,False
S-6cb3d7,A-fd7ad3,2024-11-26,2024-12-20,Pro,11,539,6468,False,True,False,True,annual,True
S-bbdf5c,A-b7ef83,2024-06-21,,Enterprise,8,1592,19104,False,False,False,False,monthly,True
S-5b8c4f,A-7c5768,2024-05-05,,Basic,8,152,1824,False,False,False,False,monthly,False
S-6b9696,A-c16cf7,2024-12-23,,Basic,35,665,7980,False,False,False,False,annual,True
S-9f009b,A-68f37c,2023-11-30,,Basic,16,0,0,True,False,False,False,monthly,True
S-8317da,A-d49cc5,2024-12-10,,Basic,50,950,11400,False,False,False,False,monthly,True
S-d61866,A-f17767,2023-03-22,,Enterprise,6,1194,14328,False,True,False,False,monthly,True
S-0b8b0c,A-f17767,2024-08-03,,Enterprise,1,199,2388,False,False,False,False,monthly,False
S-084930,A-c1e51e,2024-12-08,,Enterprise,3,597,7164,False,False,False,False,monthly,True
S-2abab6,A-ae052e,2024-01-22,2024-10-29,Pro,39,0,0,True,False,True,True,monthly,True
S-6b144c,A-3cc791,2024-04-10,,Basic,16,304,3648,False,False,False,False,annual,True
S-0efc9b,A-4bfa33,2024-12-13,,Basic,12,228,2736,False,False,False,False,monthly,True
S-f690e0,A-1f559b,2024-07-25,,Basic,7,133,1596,False,False,False,False,monthly,True
S-6ac338,A-2b9d3e,2024-08-29,,Basic,28,532,6384,False,False,False,False,annual,True
S-f52c97,A-40de06,2024-11-17,,Basic,28,532,6384,False,False,True,False,annual,True
S-8b00ff,A-40906c,2024-06-19,,Enterprise,92,18308,219696,False,False,False,False,annual,True
